"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"ibus-daemon","1931",,"530747392","9011200","0","0",,"System.Diagnostics.Process (gnome-shell)",,"0.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3089","0",,"False","3/9/19 6:46:00 AM",,"3089",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-daemon","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"530747392","530747392","False",,,,"9011200","9011200",,,"0","","True","00:00:00.0200000","00:00:00.0900000","00:00:00.0700000",,
"ibus-daemon","3407","15","530796544","9154560","0","0","/usr/bin/ibus-daemon","System.Diagnostics.Process (gnome-shell)",,"1.18",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3539","0",,"False","3/9/19 6:46:14 AM",,"3539",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-daemon","15","3407",,"System.Diagnostics.ProcessThreadCollection","15","530796544","530796544","False",,,,"9154560","9154560",,"System.Diagnostics.ProcessModule (ibus-daemon)","0","","True","00:00:00.1900000","00:00:01.1800000","00:00:00.9900000",,
"ibus-dconf","1931",,"453787648","6766592","0","0",,"System.Diagnostics.Process (ibus-daemon)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3092","0",,"False","3/9/19 6:46:00 AM",,"3092",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-dconf","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"453787648","453787648","False",,,,"6766592","6766592",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ibus-dconf","3407","11","453787648","6930432","0","0","/usr/libexec/ibus-dconf","System.Diagnostics.Process (ibus-daemon)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3543","0",,"False","3/9/19 6:46:14 AM",,"3543",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-dconf","15","3407",,"System.Diagnostics.ProcessThreadCollection","11","453787648","453787648","False",,,,"6930432","6930432",,"System.Diagnostics.ProcessModule (ibus-dconf)","0","","True","00:00:00","00:00:00","00:00:00",,
"ibus-engine-sim","1931",,"378200064","6930432","0","0",,"System.Diagnostics.Process (ibus-daemon)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3277","0",,"False","3/9/19 6:46:02 AM",,"3277",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-engine-sim","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"378200064","378200064","False",,,,"6930432","6930432",,,"0","","True","00:00:00","00:00:00.0100000","00:00:00.0100000",,
"ibus-engine-sim","3407","9","378200064","6828032","0","0","/usr/libexec/ibus-engine-simple","System.Diagnostics.Process (ibus-daemon)",,"0.3",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3905","0",,"False","3/9/19 6:46:17 AM",,"3905",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-engine-sim","15","3407",,"System.Diagnostics.ProcessThreadCollection","9","378200064","378200064","False",,,,"6828032","6828032",,"System.Diagnostics.ProcessModule (ibus-engine-simple)","0","","True","00:00:00.0700000","00:00:00.3000000","00:00:00.2300000",,
"ibus-extension-","3407","14","485199872","27693056","0","0","/usr/libexec/ibus-extension-gtk3","System.Diagnostics.Process (ibus-daemon)",,"1.15",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3544","0",,"False","3/9/19 6:46:14 AM",,"3544",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-extension-","15","3407",,"System.Diagnostics.ProcessThreadCollection","14","485199872","485199872","False",,,,"27693056","27693056",,"System.Diagnostics.ProcessModule (ibus-extension-gtk3)","0","","True","00:00:00.1600000","00:00:01.1500000","00:00:00.9900000",,
"ibus-portal","2161",,"453640192","6090752","0","0",,"System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3099","0",,"False","3/9/19 6:46:00 AM",,"3099",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-portal","15","2161",,"System.Diagnostics.ProcessThreadCollection",,"453640192","453640192","False",,,,"6090752","6090752",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ibus-portal","3401","9","453775360","6565888","0","0","/usr/libexec/ibus-portal","System.Diagnostics.Process (systemd)",,"0.51",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3551","0",,"False","3/9/19 6:46:14 AM",,"3551",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-portal","15","3401",,"System.Diagnostics.ProcessThreadCollection","9","453775360","453775360","False",,,,"6565888","6565888",,"System.Diagnostics.ProcessModule (ibus-portal)","0","","True","00:00:00.1100000","00:00:00.5100000","00:00:00.4000000",,
"ibus-x11","1931",,"406126592","23666688","0","0",,"System.Diagnostics.Process (systemd)",,"0.11",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3096","0",,"False","3/9/19 6:46:00 AM",,"3096",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-x11","15","1931",,"System.Diagnostics.ProcessThreadCollection",,"406126592","406126592","False",,,,"23666688","23666688",,,"0","","True","00:00:00.0100000","00:00:00.1100000","00:00:00.1000000",,
"ibus-x11","3407","12","406114304","23777280","0","0","/usr/libexec/ibus-x11","System.Diagnostics.Process (systemd)",,"0.4",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3548","0",,"False","3/9/19 6:46:14 AM",,"3548",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ibus-x11","15","3407",,"System.Diagnostics.ProcessThreadCollection","12","406114304","406114304","False",,,,"23777280","23777280",,"System.Diagnostics.ProcessModule (ibus-x11)","0","","True","00:00:00.1000000","00:00:00.4000000","00:00:00.3000000",,
"iprt-VBoxTscThr","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","674","0",,"False","3/9/19 6:45:55 AM",,"674",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","iprt-VBoxTscThr","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"iprt-VBoxWQueue","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","667","-20",,"False","3/9/19 6:45:55 AM",,"667",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","iprt-VBoxWQueue","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ipv6_addrconf","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","162","-20",,"False","3/9/19 6:45:50 AM",,"162",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","ipv6_addrconf","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"irq/125-mei_me","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","12806","0",,"False","3/14/19 6:56:49 PM",,"12806",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","irq/125-mei_me","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"irq/128-iwlwifi","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"138.7",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","771","0",,"False","3/9/19 6:45:55 AM",,"771",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","irq/128-iwlwifi","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:02:18.7000000","00:02:18.7000000","00:00:00",,
"jbd2/dm-0-8","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.96",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","553","0",,"False","3/9/19 6:45:54 AM",,"553",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","jbd2/dm-0-8","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.9600000","00:00:00.9600000","00:00:00",,
"jbd2/dm-2-8","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"6.35",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","870","0",,"False","3/9/19 6:45:56 AM",,"870",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","jbd2/dm-2-8","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:06.3500000","00:00:06.3500000","00:00:00",,
"jbd2/sda1-8","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","867","0",,"False","3/9/19 6:45:56 AM",,"867",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","jbd2/sda1-8","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kauditd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","32","0",,"False","3/9/19 6:45:49 AM",,"32",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kauditd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0200000","00:00:00.0200000","00:00:00",,
"kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","40","-20",,"False","3/9/19 6:45:49 AM",,"40",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kblockd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kcompactd0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","35","0",,"False","3/9/19 6:45:49 AM",,"35",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kcompactd0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kdevtmpfs","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","29","0",,"False","3/9/19 6:45:49 AM",,"29",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kdevtmpfs","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0200000","00:00:00.0200000","00:00:00",,
"kdmflush","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","524","-20",,"False","3/9/19 6:45:54 AM",,"524",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kdmflush","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kdmflush","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","533","-20",,"False","3/9/19 6:45:54 AM",,"533",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kdmflush","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kdmflush","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","740","-20",,"False","3/9/19 6:45:55 AM",,"740",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kdmflush","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"khidpd_04fe0202","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.44",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","12937","-15",,"False","3/14/19 6:57:05 PM",,"12937",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","High","0","0","khidpd_04fe0202","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.4400000","00:00:00.4400000","00:00:00",,
"khugepaged","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","37","19",,"False","3/9/19 6:45:49 AM",,"37",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Idle","0","0","khugepaged","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kintegrityd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","39","-20",,"False","3/9/19 6:45:49 AM",,"39",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kintegrityd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kmemstick","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","720","-20",,"False","3/9/19 6:45:55 AM",,"720",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kmemstick","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"krfcommd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3404","-10",,"False","3/9/19 6:46:12 AM",,"3404",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","AboveNormal","0","0","krfcommd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ksmd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","36","5",,"False","3/9/19 6:45:49 AM",,"36",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","BelowNormal","0","0","ksmd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ksoftirqd/0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"1.86",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9","0",,"False","3/9/19 6:45:49 AM",,"9",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ksoftirqd/0","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:01.8600000","00:00:01.8600000","00:00:00",,
"ksoftirqd/1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.41",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","16","0",,"False","3/9/19 6:45:49 AM",,"16",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ksoftirqd/1","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.4000000","00:00:00.4100000","00:00:00.0100000",,
"ksoftirqd/2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.56",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","21","0",,"False","3/9/19 6:45:49 AM",,"21",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ksoftirqd/2","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.5600000","00:00:00.5600000","00:00:00",,
